Dates,SPX-INDEX,ED,PFE,ORCL,TMO,MS,HBAN,MCK,PSA,HAL,INTC,AEP,BEN,MAR,QCOM,YUM,KMB,TFC,DTE,SLB,IP,GEN,STT,AMGN,MCHP,MRK,WHR,SJM,NUE,AKAM,VRSN,CNP,BMY,HPQ,NTAP,ORLY,SNA,K,MAS,C,WFC,HON,ADI,T,GL,HST,IPG,RF,CAG,EMN,PGR,PLD,UNP,RL,AON,AEE,CSCO,PNW,COR,CMI,COF,WY,BALL,AMAT,PPL,EQR,LH,FDX,ADSK,CMS,GS,WM,IFF,AES,J,CI,MKC,GWW,PPG,WBA,JCI,CINF,DRI,PEG,NEM,USB,BAX,MMM,XEL,LLY,MSFT,BBWI,PHM,BAC,ROP,DVA,IRM,OMC,CVS,ECL,EMR,COST,GE,AVY,CTAS,SO,APD,FITB,WAT,LEN,DE,WEC,PWR,NSC,KO,ADP,KEY,ADBE,RVTY,NEE,KR,APH,IVZ,ADM,EXPD,SCHW,FE,TT,RSG,MU,DHI,NI,ETN,DGX,SEE,PCAR,CCL,SRE,GLW,DIS,SWK,BKNG,JNJ,VZ,TXN,ITW,CPB,UNH,HAS,AMT,BK,TRV,CAT,BSX,NKE,PAYX,EG,TROW,DOV,HD,MDT,PEP,EFX,BDX,AFL,F,EXC,CHRW,SPG,ALL,XRAY,ETR,HUM,SHW,CMCSA,ZION,EIX,ABT,IBM,CAH,SYY,NVDA,LUV,GILD,AIG,LOW,ES,L,MMC,EL,SYK,DHR,ROK,PNC,TGT,BXP,MCD,PH,CMA,WMT,TSN,MTB,MSI,GIS,KLAC,CTSH,EA,BIIB,WDC,VFC,AZO,D,HIG,FCX,CLX,CL,JPM,GPC,AAPL,CSX,PG,NTRS,VMC,TJX,BBY,HSY,DUK,MCO,EBAY,AXP,FI,BRK-B
2017-04-07,2355.5400390625,60.8522,25.049,39.7035,150.588,34.7078,9.8871,135.632,171.9712,44.1188,30.0399,53.2526,29.9513,86.4477,46.6704,57.3081,105.5697,33.8535,70.9469,64.3568,35.6714,15.9602,65.4334,133.4976,33.4203,49.3871,131.4308,105.9841,51.9638,58.1,87.26,22.3748,43.68,14.2263,34.1402,253.19,140.3383,50.7313,30.3138,47.8664,45.0807,103.7812,70.4755,20.2805,72.2659,14.945,18.818,11.522,32.8144,65.69,33.1733,45.2553,92.9443,69.0918,112.2871,45.5415,27.0085,64.6678,78.8194,124.8956,73.9243,26.5256,33.8676,36.0402,27.195,50.2421,120.5242,177.7448,84.79,36.7319,199.1887,64.8953,121.7378,8.8368,51.4941,144.8741,44.4808,204.456,94.4206,63.0855,34.8338,58.8428,69.5929,35.719,28.492,40.59,48.1082,148.6747,36.7493,75.3239,60.3236,30.5319,21.4256,20.038,200.6553,67.04,23.5581,67.7966,63.6269,116.6299,49.5847,150.6511,167.6596,70.9291,114.0725,37.0195,115.7898,19.798,156.81,46.8924,98.9002,49.0223,35.219,101.4641,34.6614,89.0907,13.4043,130.22,56.726,27.7159,25.9181,32.5442,22.133,37.2655,51.4737,36.5671,23.7087,73.6542,56.0729,28.0736,30.7665,19.0236,62.6421,85.9292,38.7269,35.2482,52.911,44.6446,22.2282,107.7866,114.6568,1769.56,105.0698,35.1403,67.0993,112.8405,45.6004,150.8955,77.1967,105.1694,39.2693,103.2333,81.005,24.65,51.4463,47.6353,200.0251,56.2941,57.7555,125.9464,68.524,92.5622,127.6616,164.5409,31.0291,8.5139,20.4313,65.1687,119.1754,69.8993,58.7522,58.238,201.485,98.1883,32.923,34.2429,61.573,38.9483,119.5582,66.0652,43.9587,24.7565,51.5533,52.0753,51.6157,72.5928,48.7325,45.2597,65.9251,78.8918,121.543,73.778,136.7302,95.6869,44.3233,104.5868,111.5286,143.8931,52.6746,64.588,53.5354,127.2838,75.9482,45.9686,85.3876,53.7003,87.2536,268.73,76.8799,41.2381,700.44,59.0443,41.1421,12.5519,110.9667,62.5238,71.5788,74.6417,33.4902,14.5082,74.1693,72.0262,116.497,34.5065,39.2555,94.5625,62.0813,106.1811,31.4274,70.8404,57.91,166.17
2017-04-13,2328.949951171875,61.4074,24.8874,39.6139,149.6734,33.6653,9.4877,134.9629,173.794,42.9644,29.3895,53.4267,29.0982,86.77,43.7452,57.1372,106.6469,32.7396,71.319,64.2089,35.057,15.5613,64.2041,132.0513,32.599,48.9803,133.3272,104.3297,48.7059,58.8,87.68,22.4069,43.1976,14.9061,33.0441,251.99,137.7856,50.284,30.0327,46.7469,42.2117,102.303,67.3926,20.1256,70.6718,15.0675,19.0587,10.9156,32.6766,63.7194,33.1733,46.0915,90.9904,68.9785,110.8418,45.9341,26.566,65.4123,77.9648,120.8254,71.6943,26.1984,33.5394,34.7349,27.4212,50.4015,119.4399,166.9156,84.91,36.9444,195.2029,63.8405,121.4524,9.0929,50.0393,143.3209,44.3021,197.527,92.9693,63.2004,34.5024,59.0271,68.862,36.4618,28.6497,39.6616,48.5274,147.6261,37.097,75.8183,59.6531,30.6806,21.8214,19.3286,197.5715,67.78,23.4055,66.8001,64.3533,115.9036,48.3401,149.0794,165.2557,70.8756,113.2534,36.8183,115.1809,18.9431,155.69,47.9195,97.706,49.2822,33.6056,97.6822,34.8079,88.2799,13.0661,129.05,55.9115,28.1115,26.0135,32.0218,21.8853,36.7591,51.0861,34.3951,23.6708,72.9766,55.5106,26.3214,31.296,19.104,61.7517,85.4023,38.3748,33.9204,51.8819,45.3855,21.822,108.3802,113.1832,1738.77,105.1287,35.1114,64.8579,111.5042,45.6633,149.932,76.9952,106.1173,38.6613,103.5597,78.9527,24.44,51.661,47.3897,198.3139,56.7464,56.5951,124.9021,68.2171,93.4495,126.387,163.1825,31.0716,8.423,20.4313,64.0758,122.0037,69.4426,58.1314,59.0355,202.4888,96.7079,32.1567,32.5357,61.619,38.1481,117.7455,65.3272,44.0521,23.5622,51.3359,52.0205,50.1095,71.6383,48.913,44.1962,64.7129,79.6325,120.6976,73.5294,130.6985,93.4218,44.4481,105.2391,112.2152,137.2534,50.4097,64.8095,54.6636,123.0499,74.2264,45.5859,84.3174,53.6268,87.5388,271.88,75.3725,41.6947,688.46,58.9986,41.0561,11.9416,111.4998,62.7026,70.1004,73.8775,32.9552,14.1993,74.8343,71.1393,110.1925,34.833,39.2962,93.4228,62.3304,105.3844,31.8166,69.0459,57.595,162.9
2017-04-21,2348.68994140625,61.8453,24.7111,40.001,152.4862,34.5837,9.4952,128.1016,175.6399,41.7921,30.2816,53.6798,29.3993,87.642,43.5049,58.0598,104.4684,32.9778,71.6222,61.4894,37.2746,15.9032,64.5363,131.0708,33.5872,48.4171,134.956,103.6744,51.3054,60.28,88.45,22.5512,43.7291,14.9798,33.0441,265.36,149.5843,50.6125,31.1672,46.4892,43.5681,106.1279,68.3791,19.9508,72.4272,15.3696,18.9423,10.748,32.9521,64.8478,33.2493,45.9056,94.0298,68.7781,111.1515,46.0177,26.8938,65.8728,73.0982,121.6528,73.1544,26.2973,34.5475,36.8364,27.6765,51.2304,120.4402,168.3238,88.58,36.928,189.5562,65.046,125.3002,9.1089,50.5777,147.7708,44.8425,174.0288,94.3227,64.3881,35.7261,58.7926,70.7018,35.5512,28.3425,40.0822,48.1902,149.8564,37.1052,72.2958,60.9848,32.2192,21.4624,19.6487,202.1395,67.74,24.1019,65.8431,65.8633,117.5146,49.284,150.7836,165.1998,72.8464,114.6123,37.2355,117.7538,19.4893,158.52,48.123,97.2899,48.9736,34.4418,101.8756,35.0356,89.5266,13.95,131.52,56.1766,28.5951,25.9962,32.8707,22.7962,37.1991,52.1475,35.1283,23.1712,74.0197,56.5728,26.8924,30.5342,19.4333,62.0373,90.7153,39.4942,34.5135,53.227,45.8006,22.4023,109.5674,119.2424,1752.01,102.4119,34.122,66.4993,115.5302,46.6475,155.5672,77.4225,107.7012,38.9361,102.3311,80.638,24.86,52.1371,48.413,200.9795,57.9821,57.1717,128.4032,68.6178,94.0715,128.7018,165.5955,31.493,8.7131,19.8974,65.8658,120.6983,68.71,58.818,58.5907,204.2766,101.8044,33.0399,33.6903,61.8415,38.917,111.3904,58.1631,44.3067,25.0896,52.5836,51.5669,49.756,73.7682,49.0606,44.0237,64.5423,79.8575,123.4938,70.0321,135.242,95.3338,45.6053,104.3306,114.4894,139.684,53.1153,66.3954,56.1019,128.0241,75.4704,46.0324,87.0062,53.1673,90.4102,272.94,75.0204,42.4936,707.79,59.0062,40.669,11.4816,112.5206,62.4966,70.2001,77.3413,33.2402,15.5299,74.2292,73.0887,113.6595,35.6267,41.2256,92.732,62.0436,107.8121,29.824,72.4982,59.2,163.41
2017-04-28,2384.199951171875,61.9939,24.9167,40.4782,162.6068,36.0474,9.6912,130.3353,161.0346,40.7442,30.1399,53.6561,30.9048,89.4901,44.5324,58.8928,104.2996,33.1698,72.0631,59.6408,38.115,16.3849,69.686,133.4485,34.1062,48.7613,146.1059,103.7891,52.4427,60.94,88.92,22.88,45.8305,15.4139,33.3453,248.15,143.0276,49.6201,33.5996,47.745,44.2586,109.5185,67.1195,19.8009,72.7878,14.6591,18.3054,10.9714,31.5897,65.2076,33.5363,45.9563,97.2255,70.3467,112.8118,45.6835,27.9181,65.8016,73.8088,126.1492,71.128,25.7723,36.0526,37.5955,27.8079,51.4695,117.8009,172.3393,90.07,37.0996,195.6224,64.5142,127.5738,9.1491,51.8814,149.0,44.6192,171.844,97.795,66.3114,35.3267,60.3927,71.5671,35.1838,28.0767,40.6932,50.7419,153.2448,37.2873,72.4458,62.8768,34.1391,20.8642,20.1938,210.7647,69.01,23.054,64.9493,68.4885,120.2057,50.3532,156.7436,162.0691,74.2018,113.9887,37.1014,120.4983,19.3389,169.89,46.7629,100.972,49.1523,34.8648,102.8561,35.1007,91.0958,14.0192,133.74,58.3267,28.7112,25.7358,33.729,24.006,37.9794,51.7691,35.6048,22.664,79.1189,56.2247,27.2369,30.5528,19.6231,63.541,92.656,39.738,35.0226,55.7638,46.0042,23.9196,110.678,118.0201,1846.82,103.8502,33.1543,66.3827,118.2885,46.802,158.9483,80.3588,109.0082,39.3526,104.5306,87.4262,26.38,51.7264,48.5276,216.4402,57.2552,56.8546,133.6249,70.8431,93.9471,126.8088,167.0969,31.8718,8.813,19.6702,62.5613,115.9821,70.0544,59.4859,58.4757,212.2213,104.9658,33.9317,33.0141,61.3581,39.0153,111.3279,58.2353,44.8754,25.7361,53.1413,53.6161,51.2539,75.3262,48.7325,44.6656,66.5626,81.695,126.68,71.4293,138.5529,96.6085,46.4961,98.3122,120.0847,143.6965,54.6536,66.608,55.344,129.2718,77.4987,45.857,86.8735,55.3546,93.2422,271.21,80.4003,41.5653,692.19,58.9225,41.598,11.9698,112.0178,61.6578,72.2599,76.4359,33.5626,15.5513,73.1487,75.2974,113.5749,35.6629,42.1781,93.4228,62.2624,110.9053,30.964,72.1885,59.57,165.21
2017-05-05,2399.2900390625,62.4083,24.5935,41.0364,168.2424,35.8064,9.7891,133.3324,160.1655,40.4778,30.9247,54.1149,30.6611,91.9828,45.5185,62.0726,103.3671,33.5923,72.0287,59.1314,37.7407,16.732,69.4368,133.8489,33.9212,50.0443,145.681,103.2649,51.7073,52.13,89.6,22.4951,45.0946,15.4876,33.6047,252.7,145.5205,49.4034,33.5089,48.6495,45.6165,109.744,66.7584,19.2662,72.9016,14.8061,18.8568,11.3943,30.7425,65.0931,34.3975,46.1675,96.1487,71.5581,115.0993,45.7587,28.1803,65.6315,77.2631,129.9436,72.8004,25.5288,37.5296,38.725,28.1143,52.1947,119.6753,174.8104,93.24,37.4068,198.3059,65.0549,128.1998,9.1572,51.6358,152.6971,44.7353,169.9013,98.436,65.8133,35.6666,59.3371,73.3649,34.9921,27.1799,41.082,50.988,156.0384,37.2873,72.8431,63.3728,33.0208,20.5605,20.5398,212.8849,65.45,23.3856,66.1911,67.3421,117.766,49.2339,159.1099,163.3549,75.0579,114.4727,37.3026,126.2616,19.6318,174.0,46.1054,102.329,50.0294,33.9499,102.969,35.54,86.5624,14.3958,134.84,60.4767,28.8768,25.4754,33.645,23.5979,35.2233,50.2,36.7779,22.0952,80.2422,56.4389,27.7586,30.377,19.8496,65.0733,94.0435,41.3358,35.1853,56.8922,45.65,23.9693,107.2217,120.1526,1903.65,103.8838,33.7176,66.7599,119.5819,46.6881,158.2576,81.2425,111.3885,39.8459,104.2213,85.1863,26.51,50.3635,48.192,211.8914,58.071,56.7681,133.3082,71.619,93.8974,130.0889,165.6938,31.6462,8.5594,19.5055,63.1206,115.4628,73.6394,61.6964,59.3192,219.6592,106.0824,33.7758,33.6079,61.151,39.9093,107.6885,58.139,46.9464,25.6275,55.2019,53.0295,52.7685,76.3202,48.8555,45.0393,66.9038,87.0576,126.2992,71.8836,137.7075,99.3273,47.7199,96.2155,123.5431,142.2666,55.3493,67.7775,54.5431,132.1998,76.1195,45.6895,89.2793,58.1026,94.1469,262.15,81.8897,41.4436,705.31,59.5313,42.5786,11.0779,111.3475,61.461,72.2599,77.0256,34.8033,16.0591,72.4534,75.7408,120.0203,35.6856,42.0234,92.8615,62.6247,110.8209,31.0474,71.3413,60.0,166.55
2017-05-12,2390.89990234375,62.4787,24.4832,40.5862,168.6948,35.5155,9.6158,136.2635,160.4655,40.087,29.8413,54.307,30.9478,97.1009,45.8417,61.7143,102.8848,33.2678,72.635,58.3508,36.9285,16.0638,68.5813,130.9155,35.6495,49.7314,144.1466,102.787,49.0138,49.43,89.11,22.1001,44.9965,15.807,33.2533,255.5,145.1363,49.5013,33.0914,49.3199,43.8865,109.8108,69.26,19.2313,71.3929,14.2753,18.9889,11.2746,30.5144,63.376,33.7559,45.9056,95.9403,66.5819,116.9538,45.884,27.41,65.5464,79.8359,131.1972,70.6114,25.0114,37.6797,40.2155,28.2822,51.7245,117.1032,174.1199,95.39,37.4891,194.7658,63.7873,120.3202,9.1653,49.8314,154.3932,44.3959,165.7622,95.7251,65.3229,35.7261,57.8543,74.1882,34.1614,28.0269,40.7964,51.2067,153.8239,37.726,71.2538,62.8034,32.0317,20.9378,20.7648,213.4439,66.64,22.928,65.7402,66.6359,117.8032,48.3717,157.4565,158.044,74.3267,113.8305,37.5866,123.56,19.1252,172.41,46.661,102.329,49.7964,31.9627,102.925,35.4586,84.7142,13.9961,136.84,61.2425,29.139,25.724,33.9809,23.618,34.8332,48.9725,36.3737,22.0108,78.4593,55.948,28.4772,30.8149,19.6635,64.921,93.4991,38.3929,33.2591,55.2402,45.4302,24.0937,105.0197,118.7483,1818.18,103.9932,33.1038,67.6486,117.6803,46.5417,156.158,82.1912,109.164,39.1017,103.6113,86.101,26.23,50.5968,47.1381,209.7675,57.5541,57.3735,134.3269,71.1245,93.6403,126.5651,164.9967,31.2546,8.3904,19.5757,59.6785,110.522,72.5019,57.9903,58.7176,221.7912,104.7682,33.7499,33.113,60.4451,39.3014,105.4618,58.484,45.7921,31.5569,54.0865,51.6686,51.3212,75.273,49.1263,43.8417,65.8892,87.1232,125.2402,71.0093,137.7642,97.4637,46.4545,93.9169,124.7446,140.5948,54.1898,67.5236,50.1593,131.2682,75.9122,44.8523,88.9598,59.1779,107.2748,254.84,80.9239,41.086,680.72,59.303,42.2174,10.8057,110.7359,60.9817,72.1934,75.9541,36.6207,15.949,72.1938,75.013,120.4995,35.1985,41.6082,92.4471,63.0021,107.5777,31.5757,70.5853,59.89,163.32
2017-05-19,2381.72998046875,63.3909,24.0753,39.893,168.7046,34.7425,9.4726,144.2086,164.957,42.4315,29.7321,54.8336,30.1377,97.7665,47.7891,62.7623,102.2498,32.6799,73.0553,58.9506,36.0952,15.0329,67.1195,128.8034,36.3451,49.8956,141.763,103.8252,48.4494,47.38,89.19,22.254,44.1706,15.5613,33.0775,251.36,142.0856,49.641,33.5815,49.3441,43.9196,110.2973,71.5589,19.1064,70.5674,14.7735,18.8801,11.2427,30.7262,64.2427,34.7015,46.6574,92.9617,60.3856,119.8155,46.4437,25.5745,65.3995,80.5424,130.3243,71.3851,25.1255,37.5484,40.808,28.3259,52.2426,117.1285,172.0395,109.91,37.909,188.2713,62.4931,124.0943,9.0601,50.2223,151.9634,45.106,156.9901,95.3766,62.0416,36.202,57.8375,73.054,35.1599,27.9273,40.5504,52.1362,154.1453,37.9495,69.1302,62.5189,31.6697,21.2876,19.9428,213.5306,64.57,23.1999,65.9301,63.4042,118.3433,50.0223,158.1568,156.814,73.8005,112.6391,37.5941,122.7281,19.141,175.5,48.2908,109.3765,49.9766,30.9298,99.6778,35.7108,85.9783,13.6272,136.43,60.8596,29.5131,25.4713,34.0042,23.2503,34.7144,48.6864,35.134,21.643,79.5558,54.7876,27.3845,31.4858,19.9872,66.047,92.9897,39.2234,33.1058,55.52,45.3855,24.0854,102.9421,118.3669,1808.28,106.8193,32.8005,67.3217,117.3548,45.3705,156.8669,81.9317,111.0683,38.9177,103.7831,87.5715,26.41,48.3284,47.4517,209.7589,57.0452,59.9251,133.7961,70.9625,94.2872,127.8022,164.5588,31.4419,8.352,20.1091,57.966,112.0373,72.5019,57.9621,58.7098,217.8715,104.5111,33.6373,33.1369,60.0001,38.5862,106.591,58.9653,46.3268,33.5926,54.8616,50.2372,51.4979,75.0689,49.315,43.995,66.9936,86.5982,127.0888,70.4092,139.233,95.8098,47.118,93.9713,127.1389,141.0704,52.8447,70.2527,50.4349,130.844,72.8652,44.8363,90.5071,60.2632,105.8489,250.09,78.2249,39.8686,673.65,59.8053,41.6496,11.0122,110.7359,64.0372,70.416,76.5189,35.9075,15.4106,72.2357,72.7373,118.3385,33.8144,41.7873,96.6865,63.5689,107.9194,31.3532,69.9568,60.34,163.24
2017-05-26,2415.820068359375,64.7554,23.8379,40.7483,170.5635,35.6069,9.6912,151.9275,166.426,40.6376,30.4544,56.5492,29.894,101.646,48.1371,64.5716,104.1067,32.9197,75.019,57.5867,37.3485,15.3385,68.0995,127.569,37.0341,50.7875,141.8025,105.6049,49.7235,47.39,90.14,22.9424,44.1297,15.1273,33.6716,248.48,137.7984,50.7523,33.5815,50.1274,43.3816,111.8502,72.9418,19.0464,71.3834,14.7571,19.1752,11.2746,31.7933,65.3384,35.7147,47.1219,96.5438,57.6143,122.3854,46.9031,25.8121,67.588,82.2046,131.7883,70.9582,25.1179,38.1579,42.2163,29.0848,51.9397,117.7589,176.482,113.03,39.0285,195.3864,63.6809,127.4357,9.5374,49.8907,153.7167,46.6648,155.8499,95.8323,62.5342,35.7176,58.5664,73.8857,35.4873,28.3259,40.8202,53.4394,157.9793,39.1496,69.3523,64.6155,32.6523,21.0207,20.1072,218.8407,64.75,23.326,65.851,63.6701,122.2636,49.6181,163.8882,153.4597,75.1649,116.4924,38.0237,123.4228,19.2043,178.07,47.7167,111.0863,51.1562,30.5658,107.6506,36.9228,88.3584,13.8995,141.89,61.6549,30.4595,25.663,34.8905,23.5298,35.5091,48.871,36.291,22.1641,79.6538,56.2961,29.2942,30.8522,20.6831,65.666,94.8251,40.2164,33.0004,57.5681,46.5984,24.4212,103.7942,118.5749,1863.9,107.4551,32.7283,68.0091,120.2415,47.957,161.3296,84.4939,113.4832,39.6452,106.2491,90.333,27.32,49.0939,48.9121,214.8924,56.2941,59.7809,132.5977,72.5483,97.787,128.223,166.659,32.0402,8.3981,20.545,57.6906,111.6044,74.5443,58.9968,60.2301,222.0398,105.3224,35.4209,33.4261,61.3505,39.9719,106.9486,58.6444,46.1995,35.0352,57.3476,50.4484,53.4753,71.8031,50.763,44.9746,68.574,88.1638,131.2318,72.3465,140.9318,97.8751,45.7799,94.2353,128.6064,142.9099,53.5095,69.682,50.2454,133.2562,73.7937,45.7055,93.1393,61.5252,110.2642,250.8,81.2488,40.8653,615.62,61.6621,42.3464,10.9559,113.1071,64.5764,70.8977,77.4825,36.0366,16.5669,73.0817,74.2014,119.0235,34.3881,48.007,100.6699,64.8651,110.139,32.3449,70.558,62.045,165.69
2017-06-02,2439.070068359375,65.8833,24.1346,41.1084,173.4846,35.341,9.4801,156.4322,164.5263,40.2291,30.5048,57.9854,30.6539,104.6507,49.0242,66.2735,105.015,32.6103,76.4314,57.0704,38.7521,15.582,68.6726,130.9761,38.2308,51.2177,150.3203,107.5329,50.1938,48.53,92.55,23.3878,44.9474,15.545,32.9771,245.92,139.5476,51.3668,34.1623,49.3522,42.8849,112.5049,71.2683,19.4211,72.56,14.8388,19.7192,10.8039,32.2495,66.3196,36.3732,48.0426,97.0939,60.281,123.6939,47.7551,26.2055,68.9954,84.5352,133.0503,69.4019,25.4983,38.8812,43.4225,29.2307,53.175,119.0028,184.5221,112.91,39.3414,187.0934,65.8172,128.1722,9.6345,50.4023,156.7087,47.0847,155.0777,98.674,63.958,35.9046,59.2449,76.7,36.0784,28.2594,40.7091,54.5704,162.7264,39.9939,71.2005,66.278,34.3007,21.8214,19.4887,222.8112,66.43,23.3856,67.3221,65.6722,125.085,49.9718,166.7539,155.8636,75.5751,119.3963,38.4458,125.8928,18.7135,183.96,48.8279,113.0043,52.0737,31.0872,108.8034,37.3296,88.0358,13.4513,143.48,63.6871,30.8924,26.2555,35.245,24.2136,35.3167,50.9227,35.7676,22.5703,79.7697,57.7332,30.7215,31.4858,21.3224,65.9369,96.5463,40.3431,33.2744,59.4852,47.8277,24.7462,102.6165,120.7073,1895.96,110.1305,33.5371,68.4367,123.0169,46.9566,163.0475,86.8857,114.6776,39.7289,107.5293,90.5809,27.6,49.6282,48.9038,220.8295,57.7721,60.2519,133.7521,73.1707,98.2601,129.332,172.5396,32.5068,8.7208,20.9924,58.5805,108.3257,75.0087,60.6241,62.2391,223.9136,108.6083,36.356,33.1369,62.9233,41.5722,106.6401,60.8025,47.3029,35.4798,57.0546,51.1523,54.0559,71.1908,51.5649,45.3776,69.5886,90.4503,134.2138,74.438,143.6835,96.1325,46.7225,95.0196,132.7499,143.7893,53.007,71.0108,50.0515,131.7072,78.0847,45.8889,94.153,62.1516,112.6145,256.65,82.6118,41.3447,621.7,62.369,42.8993,10.5991,114.4813,65.9972,68.6386,78.3131,36.4682,16.7449,74.2041,74.3727,118.8634,34.247,48.5769,100.6004,65.7877,111.7472,32.7341,71.4962,62.855,166.29
2017-06-09,2431.77001953125,65.6625,24.3052,40.5412,172.0486,37.3274,10.0152,154.2514,159.6348,39.9877,29.9925,57.3391,31.3134,97.3862,47.7438,65.4763,104.283,34.1186,75.0879,57.6663,39.1084,15.4287,72.5515,135.0169,37.841,50.3728,151.1832,104.7727,51.1258,48.13,92.33,22.8695,43.9498,14.5785,33.0692,232.84,135.0546,51.1486,33.7811,52.0495,44.5321,112.3034,69.619,19.3812,72.8352,15.0103,18.8275,11.5493,31.5734,67.5051,36.711,48.2537,95.8278,61.1351,124.8612,47.0201,25.7056,68.0442,83.1982,133.9674,71.2072,25.5227,37.8659,41.5112,28.8881,53.9003,118.1875,187.511,105.95,38.6746,195.1013,64.7722,126.2943,9.4808,52.0603,158.8812,46.6291,158.319,98.2362,62.3341,35.7516,60.133,77.3889,35.749,28.5239,41.9708,53.8303,162.9075,39.191,72.0091,64.948,34.2026,21.6557,20.5478,220.5368,64.47,22.0923,64.459,66.2205,124.6008,51.1255,166.2103,156.1991,75.3877,115.1335,38.197,125.0866,19.8376,184.99,48.1519,113.9452,51.7132,32.1791,104.6498,36.8659,87.7701,14.3862,138.05,62.7446,30.3577,26.822,35.3383,25.2357,35.1494,50.9878,37.9164,22.3097,78.9049,57.0726,30.121,31.3274,20.8531,64.1251,95.2027,39.9898,33.7275,57.5499,46.8101,24.1295,101.1229,121.8573,1842.12,111.3581,33.7393,67.8247,124.0363,45.9886,164.9289,87.4857,112.7647,41.3093,108.2253,90.5553,27.82,50.0778,48.318,220.864,59.1775,60.1577,131.6943,73.759,96.8155,127.3677,172.2427,33.393,8.5517,21.0039,58.7884,110.4263,75.6145,59.58,61.4944,219.5923,110.9697,35.2304,34.9879,62.3709,42.2785,108.0778,60.3291,46.8446,36.9519,56.319,50.6048,54.0055,69.7975,51.5071,45.5407,70.2441,90.6573,131.7892,72.4236,143.4535,99.3676,47.8838,97.2561,130.7985,140.9179,56.1765,70.8325,52.5242,136.5295,77.679,45.5221,90.685,61.0831,108.622,259.89,77.6382,42.4275,606.36,60.8943,44.5153,11.6037,114.9086,64.8503,72.2267,76.6546,34.9504,16.2875,73.8439,77.0951,122.695,33.5458,47.3232,98.9857,65.3608,109.8662,32.382,73.154,61.43,170.0
2017-06-16,2433.14990234375,66.9245,24.4535,40.5952,172.1273,36.97,10.0224,150.8905,165.9137,39.4706,29.5725,57.7859,31.636,99.3639,47.5513,65.1896,105.4492,34.2888,77.1822,56.7559,40.2626,14.7744,73.299,133.6672,36.8211,49.6279,155.0542,102.7623,46.9616,49.5,92.46,23.3878,44.5304,14.3161,31.7805,231.39,135.4405,50.5995,35.0155,51.5973,44.6066,113.0085,70.8944,19.4661,73.2907,15.3043,19.0935,11.5172,30.9624,68.3189,37.8508,49.4752,97.2511,62.8171,128.4572,48.0537,25.9187,68.7634,83.5867,135.9277,72.31,25.8529,38.6932,39.9988,29.1018,54.6495,118.322,191.2357,104.88,39.72,194.5487,66.1006,123.8826,9.6426,50.9897,161.111,45.4812,161.9014,99.3353,60.3714,35.5731,61.7833,75.0198,35.8458,27.3097,41.4788,52.9348,167.8751,39.8577,72.7555,64.6525,33.7187,22.1823,20.3395,223.7749,66.17,23.054,66.3354,64.019,125.383,51.1002,153.9827,163.4695,76.7862,121.4161,38.8377,124.795,20.1622,184.16,49.0131,115.7093,52.6143,31.5397,104.8434,37.1606,90.7335,14.3244,137.84,62.4108,30.9206,19.4237,35.3519,25.4489,35.6011,53.0437,38.4949,22.9382,82.693,57.8492,29.3926,31.3554,21.0877,65.0225,94.5529,40.7961,34.3598,59.6397,47.3759,24.5129,101.0176,122.9193,1802.61,113.7456,33.6743,66.8186,127.3171,44.7767,165.7698,88.8965,114.7688,41.7191,111.8636,91.9916,27.75,47.8671,50.4138,220.8813,59.7024,60.0997,134.8627,75.0976,97.5837,134.003,171.6057,33.5557,8.6209,21.2677,60.677,113.7334,77.7349,59.9186,62.0607,224.1526,110.2277,35.7413,35.6077,63.0538,43.101,108.9755,60.1607,46.157,37.4509,57.1052,50.5525,53.9464,70.818,52.2842,46.1834,72.0758,91.7393,132.1329,72.4151,145.1877,98.8351,44.2736,97.9395,131.2388,145.916,57.4991,67.1044,53.2678,135.1171,76.7891,45.53,86.879,61.341,108.6712,251.74,78.6401,43.1943,593.81,61.9927,45.2931,10.7212,116.886,65.3124,71.5788,80.0016,33.3762,16.1923,75.1003,79.4479,121.8007,32.9812,45.5705,97.0844,66.4435,114.973,31.4737,74.1925,62.325,170.48
